Negative Mode,,,,,,,,,,,,,,,,,,,,,
mzmed,GF1,GF2,GF3,Day5_BTBL_1,Day5_BTBL_2,Day5_BTBL_3,Day5_BTBL_4,Day10_BTBL_1,Day10_BTBL_2,Day10_BTBL_3,Day10_BTBL_4,Day15_BTBL_1,Day15_BTBL_2,Day15_BTBL_3,Day15_BTBL_4,Day20_BTBL_1,Day20_BTBL_2,Day20_BTBL_3,Day25_BTBL_1,Day25_BTBL_2,Day25_BTBL_3
336.1049177,776342.4966,363368.7291,126389.2733,1053300.228,1052424.327,987335.1843,1306478.737,590880.217,735023.8507,518711.9277,459451.2572,468361.9633,700389.9555,940501.2357,918298.3786,491658.4314,811329.4457,829050.0091,173352.7124,499512.1835,476846.3562
286.2006815,753677.6524,436972.6811,163294.9055,486313.7524,472991.0441,525670.8411,833933.2511,366238.1969,562975.419,376166.328,540128.4964,546519.6311,432813.3324,521109.2842,497027.8875,542451.4142,541696.8403,478620.9715,194183.6665,316508.8976,343303.1726
223.1319908,590384.461,326291.5266,107301.2176,375413.3958,375143.0536,403637.4572,696213.1189,275705.838,462620.7655,295150.4934,467007.5975,441046.5322,362209.2256,444408.3358,427360.063,429110.1073,433927.2858,387068.5384,138036.2758,239810.725,262860.5683
406.207558,28065.38768,135188.2246,9794.255496,382337.8934,430446.0616,276430.2048,367084.7754,506383.8507,835135.5649,689904.9297,826782.7626,564928.793,614997.1701,662600.2934,634832.8701,484525.6625,500975.2019,479130.1027,278649.3469,522854.7865,567429.1064
467.2493768,348162.3802,174432.6664,93842.66465,740837.8022,699815.2161,514045.0868,828686.1087,1177930.933,1802284.016,2150312.633,2617916.01,1302382.685,1269362.82,1433734.168,1277263.531,1084238.255,946659.6495,774314.6943,638375.349,1439539.554,1403138.24
177.1118501,424300.2807,276448.2428,107351.1175,298975.1647,340873.8094,374785.3352,386708.8499,170188.9399,247865.9414,306199.0236,278151.3473,390093.9829,316017.3213,379418.9502,359115.5254,250138.7604,317766.9483,297959.5798,179633.4277,340084.5764,330921.878
222.1697204,275344.1744,158610.1082,58040.98445,178439.7473,204844.3949,223729.9666,237079.5585,99974.93015,134671.8145,176143.1082,143926.3898,213818.1095,166645.7308,203673.273,183187.0983,130511.1147,163112.5441,159110.6378,88784.84164,186720.2902,176499.8941
468.2530806,93085.4727,42819.96346,30273.55578,170699.5822,158093.2542,135488.8944,194832.2608,278824.8468,414456.8909,493205.6537,599113.8891,350239.9604,302409.0469,346067.6238,324203.07,329437.3128,300021.4241,255558.1332,213683.23,348549.0577,365328.7708
391.1859628,44740.93489,16051.59122,22396.5715,116394.6596,159920.1172,96807.99008,119944.0283,157681.4287,178158.4452,183414.6149,198868.3561,141961.4431,178644.9848,183964.7186,179266.7563,131072.8768,125406.6443,116095.416,99544.11673,160167.5905,142541.7454
230.1381885,1024755.569,788233.3535,245202.6595,186608.6497,172839.4172,184822.3029,237088.2625,207938.5081,342053.7211,274327.388,433527.1421,477301.6766,286236.8784,302732.1679,282152.5249,401027.9544,342303.8062,305999.9936,130548.2369,147814.7862,252799.6073
209.1280536,563350.9949,292383.8845,104407.4792,347635.8947,356790.6109,265767.7953,415841.5125,384924.4894,417979.4851,325380.4765,310347.0157,211520.5538,303915.4509,375165.267,352111.7857,201235.7506,238917.6235,234910.2124,86741.97221,226037.9405,229558.6445
227.1385549,4409340.235,2280810.401,809935.4898,2696613.254,2695536.35,2095351.221,3193286.814,2952437.936,3319053.198,2609676.2,2484773.89,1745735.392,2352452.09,3095457.255,2862118.283,1657841.098,1993075.999,1907319.675,718081.4463,1897693.384,1942454.163
638.2482629,81857.66274,6389.438464,30730.27627,107531.0412,123007.7623,108022.0689,138669.5756,112097.565,123720.3699,73268.9875,107002.3914,53973.70083,87716.09975,58595.32579,56207.00801,35431.6379,34171.1717,31213.27425,11766.69671,23555.13234,27507.01144
637.2449071,279138.6393,32539.41844,102880.6584,342721.2407,436928.288,354999.6428,449854.7526,350833.0783,399925.7554,240108.2082,362763.0003,176970.1143,286158.2,220024.1318,190290.7998,117309.625,122901.6836,118513.8887,50930.46942,109893.9425,125637.0715
312.1631298,983726.558,243361.5429,407518.353,964853.7374,1131919.258,862669.4775,1117066.239,826037.5842,1004606.534,611832.1899,910451.1753,453672.2826,652198.3636,594645.6484,534154.0539,351337.3292,366050.8879,351966.5009,142268.3099,289698.3924,339712.9433
276.882377,76049.53991,16301.62115,26715.59416,72871.94441,85895.75139,67886.34811,88423.16475,69856.60163,83164.3696,53846.74347,79926.82161,42520.10554,59559.55836,53701.7233,49118.74675,32461.47402,35488.70883,32227.3606,13568.33566,29176.51695,33468.6158
617.2688966,175609.7635,15043.45137,45541.79063,203356.0274,258000.6914,193774.0358,295977.4068,225065.3835,282893.0363,150556.4914,266274.5241,108448.9776,170834.858,136967.1754,119631.1958,70213.40918,74653.57139,69558.72767,23117.11997,63529.21361,74306.36992
615.2627846,3223907.688,304903.6381,854179.3729,3666444.901,4789716.04,3547488.308,5339732.823,3921878.945,4976322.006,2762556.899,4656978.692,1919345.143,3155715.486,2573810.83,2253989.879,1331410.174,1375836.758,1285268.448,416308.0548,1144783.909,1382727.662
616.266363,944161.8718,91893.99202,249293.3408,1054249.547,1379438.725,1001034.074,1530342.543,1113908.613,1435398.16,803218.4363,1342791.007,554711.647,905553.8787,713278.396,642788.5028,372857.1209,390392.8225,366056.2959,119681.5368,316782.6662,390088.1608
280.1365774,4394653.949,1072791.366,1665893.341,4483702.571,5388149.74,4351994.737,5803140.997,4550699.392,5615723.949,3597148.13,5353561.338,2845475.231,4124465.72,3869041.621,3554508.328,2411080.187,2560424.403,2417791.848,1054490.288,2167030.182,2533329.851
279.1330994,29509619.6,7506728.497,11414108.19,29886254.17,36363013.38,29333441.52,39005138,30887031.86,37842349.56,24503430.53,35930563.83,19396193.02,27774924.58,25236472.01,23419641.91,16040007.67,17389726.81,16370699.11,7343584.047,14677784.65,17088585.81
311.1594942,6594183.264,1691788.337,2783152.547,6413009.345,7496131.176,5899942.104,7538384.523,5602047.377,6760646.329,4216314.043,6070378.262,3040923.418,4359572.15,4003050.631,3606087.745,2358340.448,2500444.672,2307038.881,979572.1705,2030699.745,2274336.857
320.1289679,1018681.015,254188.5848,409785.0745,1110969.392,1333358.353,1104331.084,1458932.021,1152692.713,1423763.459,973052.2301,1384486.532,809031.1319,1067618.528,1030619.616,936602.9403,704997.5449,728153.5939,690137.4174,348987.4383,634988.5521,705529.6308
319.1258033,7780487.929,2232402.323,3207339.289,8467881.086,9930925.643,8233388.866,10803356.87,8656721.198,10508258.64,7222188.781,10040617.42,6101566.428,7895834.354,7675451.912,7083431.232,5287072.271,5501124.858,5305675.357,2690501.702,4802977.547,5300124.495
342.2017316,11457961.93,3764078.078,5704258.919,11153789.63,12564197.9,11228492.56,12422582.29,11160858.75,11759599.82,8971949.764,10984335.29,7611371.322,9449021.384,8317533.948,7590741.198,5915058.956,6088188.162,5991593.285,3176876.535,5734131.451,6256847.546
343.2049626,1795847.272,570330.5331,889167.0365,1745645.336,1969530.529,1757800.5,1933493.85,1755550.694,1819108.741,1402519.904,1709621.878,1167055.646,1472137.898,1271425.677,1157893.889,894535.4749,944103.9498,927046.9265,488372.2911,877087.9098,962697.8611
398.2277333,105544.7561,50649.8853,76120.88994,122766.5638,134964.8411,121180.5123,132665.3614,126279.5604,127447.5039,104240.2056,121028.0598,90174.04696,110746.8026,93192.27744,83578.03548,72697.65388,71183.27294,72165.94244,49524.06259,76342.93423,76135.08195
386.227802,249769.0736,120586.5295,167278.6211,286568.784,315434.8823,284165.1701,309197.3443,290435.7469,286541.1267,235333.8161,267579.1108,201954.0271,253205.8661,214742.6105,202779.6893,159799.1949,165734.2444,165954.3363,107322.1106,165039.9302,176898.8177
618.2727024,39753.2617,3118.936526,8025.536204,44542.08323,55417.26239,37814.04374,65789.28459,56949.72775,87405.0322,46826.82801,75372.72343,33264.47915,48320.57224,47038.76232,35766.90173,24107.75865,22477.11116,22506.01984,9330.539082,20463.13904,25744.86493
275.9361386,108471.7663,27416.74082,40670.39315,115140.3776,129217.5344,95140.97046,131493.3734,96494.62369,87500.55074,56707.66947,79561.02704,41665.63881,54830.83445,18496.50686,8261.714339,454.366118,824.1386892,0,157.0265214,191.1552987,0
272.7995032,218089.9132,53312.23593,75305.65119,202150.3291,193411.3269,118960.9261,130127.5906,93734.85362,59703.67835,37510.00287,44413.6021,15556.02224,10704.15892,2964.593604,0,0,0,0,0,0,0
297.1438876,11291444.01,3787468.307,4109167.768,9627820.945,10705583,9359581.75,12096916.53,9360619.455,12287477.84,7657554.281,11048948.3,6205383.818,8237940.829,8008875.783,7338133.048,5365490.515,5669061.429,5521608.201,2515168.37,4879678.748,5346334.715
298.14711,1585864.16,503686.4255,568617.1356,1360773.89,1538134.763,1333227.637,1738606.453,1327552.963,1715321.554,1060113.886,1562333.099,851363.4142,1155301.626,1132732.73,1009847.08,726865.6966,763296.8566,751188.163,327377.0224,658701.009,725289.8596
396.1844666,65782.15444,48991.96762,47068.20251,91087.15146,100516.7181,83791.1956,95029.06639,119040.092,157343.5453,159177.4669,155918.0917,158005.3229,150199.0888,177200.177,168684.3087,133336.2069,135334.9916,127136.3942,116313.8532,120937.4487,139620.451
419.2492487,37432.96263,39125.25777,16625.67393,53174.26167,60259.15263,38395.45343,53417.13552,70729.30409,98868.95104,104831.3505,94532.47804,93391.19716,95879.07762,109289.7539,102812.0512,75806.99974,72257.36874,74990.68237,71063.92435,60560.87175,75406.60978
239.1387377,8117920.343,4277534.735,1900216.546,1774709.006,1676138.65,1963479.041,2379116.975,2306524.446,4156240.583,3231726.493,5079475.217,4165154.955,3120892.504,3472546.568,3243522.01,3946995.989,3256900.784,2864006.937,1816968.988,2038663.743,2824179.545
240.1417657,955246.0911,483362.1367,203407.5424,186238.1997,175425.5715,209275.4264,260132.2822,250405.2175,464449.0207,360567.2299,567048.4626,466957.8578,352689.1618,384596.3115,368788.9342,448012.7508,367554.8474,319811.697,193670.0826,220265.3859,319509.4148
257.148334,460430.6303,411880.808,236034.4751,210337.4235,301600.2252,231028.1488,245405.0422,252693.0693,461786.9215,589114.7226,631298.3399,654344.298,456556.3701,517303.4776,476076.2693,675522.7828,544491.4006,491502.9983,439638.119,413604.6606,535331.5537
212.0917954,1470489.084,1172821.726,661925.2897,645650.9879,938315.669,698549.1695,767405.9302,770381.3502,1572016.032,1860160.455,2353884.324,2144449.209,1525634.987,1842473.728,1732401.715,2393407.403,1930549.495,1681492.436,1343006.021,1303250.981,1802701.491
283.1282309,3440088.243,1727702.697,757420.5625,698670.8914,657645.1479,780453.0623,958076.3527,926496.6912,1689062.114,1292453.138,2100046.63,1665161.433,1231285.255,1356139.812,1255703.649,1547697.65,1267885.991,1109332.109,718326.332,806657.5945,1120283.624
463.2110864,236602.1418,111842.9595,56970.19874,43915.10131,39891.04667,48430.09277,54653.77647,59342.69653,102840.4817,76534.64106,135790.1604,102298.1846,72831.28443,70062.47588,71082.19775,85111.58932,68214.5051,62587.66272,48669.84088,50394.39699,64119.00529
490.2387867,2084887.48,1080631.551,426564.0433,327617.0994,297234.9802,378761.5724,455523.3598,467916.7969,869619.8484,688619.2416,1083192.733,928521.8959,627367.6278,631921.1929,586962.3876,783820.3993,629733.1734,554470.434,376251.8844,398680.4993,565017.4809
462.2075629,1240071.297,600622.2722,293577.7147,220799.4198,205566.1408,254781.6506,297146.6914,298761.1941,555622.3028,416216.6079,706058.0462,541310.0924,375886.814,373674.0874,362644.0744,454055.0856,370286.1332,330063.3814,253285.082,262755.1767,338963.5772
446.1845842,264268.0162,130106.1735,65968.24909,49597.68253,47410.58038,56428.0895,66110.49736,68810.8874,131129.86,96971.79967,166601.3965,127212.7258,90011.66921,90540.01948,86860.0609,108117.6186,91991.58449,82921.54947,63491.60599,65352.70963,84524.31629
445.1811026,1479186.083,715870.1608,349936.0503,265852.6902,248152.9936,304793.3944,360977.3971,369658.5705,706698.8075,534239.9997,902105.8381,698113.6025,497196.6356,490768.297,477566.9591,603548.3258,494650.8709,442599.0413,324931.3987,346526.9888,444911.4409
491.2423997,436251.7769,220179.6138,88637.83501,69487.90636,66155.54845,81199.37687,95632.8402,102680.2221,188454.2213,149917.3659,222507.0383,193493.8053,128386.0603,131845.3478,123338.2766,158250.6055,134354.7355,115202.96,82501.41299,85066.01509,119181.3102
284.1319509,427306.1349,212664.5338,94073.88902,84607.38514,79911.69965,92770.06327,118295.7156,116460.9523,203623.7532,160362.5656,268023.4037,208200.2622,150696.765,162583.0869,155594.6214,193414.9065,163153.5544,135661.4616,90395.55792,95966.97108,137535.7495
468.1663716,1634123.686,897226.2718,435921.5998,360771.5697,341534.1656,426608.8128,507719.5001,561591.9946,989680.7926,838070.2235,1258790.656,1082670.165,763860.4586,784164.293,737563.5631,951720.8732,783175.7356,703103.0789,508467.8676,526852.8319,710777.8319
469.1686669,232494.9174,127266.6684,64219.72226,52842.46831,48510.22981,63493.3157,74564.1702,79436.25813,142928.6049,117975.3175,185276.1008,157939.6145,107603.3216,111264.627,109811.1722,135627.275,109174.0847,100261.9913,71177.81042,76553.95642,102121.3406
467.1628219,8376531.745,4587523.179,2246989.603,1949233.523,1833270.718,2260584.446,2719722.794,2905511.359,5156571.155,4267302.5,6433728.498,5487008.941,3920608.697,4092738.236,3838373.478,4833494.03,4057060.068,3656448.063,2607418.431,2758221.654,3647055.821
483.1416473,123276.3698,74516.33884,39411.67633,35674.76085,33088.06435,43282.60517,48795.27275,51201.0735,85591.30462,69955.01421,101072.4524,87037.55951,68169.97139,67769.94319,64049.11963,79783.87838,68990.54196,63743.49311,51102.95007,46717.08585,67476.12326
489.1449451,112217.9636,87911.20952,59467.44017,39849.9178,33498.07704,41759.00625,44242.16325,46972.66663,62874.6515,54973.17811,68666.54164,69578.73869,55752.83686,50459.1534,44608.06832,52960.90293,48306.3179,45182.33793,42204.19069,37967.01737,48513.69598
280.1650505,762948.0944,56339.83415,204895.5688,692892.5528,698146.3405,543082.5914,743296.358,633378.8916,974271.3657,626927.8665,777579.9237,582113.9229,656287.9004,813139.7042,722302.4218,582982.6,482690.823,527358.5724,305799.5695,556532.936,583743.235
560.2435676,24349.51797,2289.253006,0,36966.08418,35365.01485,24987.74362,50156.47706,39169.9962,99571.94434,95214.29362,109046.4244,111563.8386,75806.9283,90362.70349,86196.94772,104049.0893,76914.17245,57249.2079,32274.06819,50944.41098,55499.99585
334.1314537,138218.6308,124007.6036,59749.30875,194370.0248,191180.109,156854.5125,244275.2265,170324.1263,380672.0748,291427.9967,290462.584,294043.5414,241029.7412,302854.4133,287614.9129,253535.5428,253004.4307,242747.5738,101869.655,214358.8389,180008.4668
254.1018449,401933.6321,168899.9164,51011.24597,913420.6401,852845.4133,635831.0156,710607.378,1158021.257,1765694.329,1729832.039,1629523.965,1701118.809,1575422.735,2092105.539,1950347.633,1575321.747,1543784.917,1448209.532,952841.3886,1448633.688,1463865.82
218.1746436,750735.7854,378678.1445,120547.9989,99947.5242,60857.08102,62921.24855,72081.82219,110248.3671,138018.6489,133530.5407,211919.219,190324.398,172819.4054,165266.2087,161081.323,179581.423,132098.4597,105950.5614,70143.07846,123017.8431,162756.0137
350.1228105,641053.1564,120007.129,151538.4101,1823232.043,1983047.248,1800608.703,2056820.098,711055.9219,911343.526,626251.41,776934.7246,492576.9312,410715.463,755535.6884,712133.3893,853512.3971,712322.3096,634270.1522,339107.245,549986.5016,590817.6169
241.1542415,1031900.858,476680.2219,355482.2002,1125359.878,940433.8059,1167793.981,1092517.839,1173355.204,1426547.895,1280916.363,1681932.848,1231686.004,1642510.413,1473286.602,1415950.811,1118482.031,990403.92,474397.1326,422971.3929,1239744.309,937805.6599
196.0965784,1618842.151,361078.019,635430.1651,1897963.195,1596732.549,1978410.933,1847176.766,1984637.74,2494682.188,2203223.678,3009772.608,2103445.128,2868753.004,2728465.6,2576139.815,2011746.61,1787263.653,855226.5229,771008.7579,2158481.192,1693544.771
310.1313003,120551.4415,45851.73275,34356.2365,164980.6671,143876.6799,113076.6152,150740.8243,148216.4329,260585.2814,177020.0877,258497.9109,217841.9997,172351.9654,209408.9585,203063.3854,168299.3678,165285.1861,141456.9021,79052.13141,146446.6172,162848.4085
231.169903,136987.5227,137674.5945,54802.15542,41795.93323,48316.77276,40648.51866,62052.07562,54718.10987,103921.8862,134730.1675,136318.6508,227257.0898,184498.5924,138352.8243,129742.4419,191539.7357,151746.6232,141963.2415,92233.53306,99383.6224,159932.6649
186.112183,661141.4565,714100.3656,293277.1941,215034.8973,235948.4753,203934.3433,315877.188,306051.4471,616670.8366,773552.873,835058.5857,1288597.364,1073340.578,831267.2125,791897.2261,1126381.829,925368.6288,835100.0495,545520.2023,595418.8841,960611.7081
299.1595428,1923166.469,751723.3232,403106.9154,1037265.142,1161119.411,820168.1802,1269971.075,1296681.465,2296703.588,1671778.711,2091117.695,1549841.442,1609730.701,1834362.902,1722435.217,1436698.768,1414172.635,1216240.946,635596.7455,1018572.206,1309767.256
277.165383,493167.1963,313883.6868,121339.2609,137650.7778,181830.6118,121539.7057,153227.4843,178270.189,332671.767,266207.378,286017.8418,246924.8438,245665.5008,311995.1071,297713.4828,217770.0295,185273.1267,147657.6146,95030.09971,122092.4974,202643.8627
361.1362608,42537.37589,7626.305912,4542.565501,67061.55396,73187.10256,50846.09951,103291.926,58458.59083,141797.4215,74596.20716,105283.0797,60385.5009,74083.24567,119461.1032,111392.1756,68469.98132,84159.77448,72191.3051,18157.9994,50518.30296,61798.54829
339.154776,275321.1568,88363.86964,59907.97284,378111.762,379673.4593,300778.5958,439469.7389,316586.7255,570401.5314,318021.2048,403088.8702,247058.4562,327715.0339,448826.9369,422807.9778,267511.2206,307820.1421,266324.1601,120787.9545,228122.4925,288074.7896
197.1277264,3693458.719,1621690.353,454784.737,1388017.677,2033252.884,1417043.577,2250939.643,1205169.028,1639685.979,1071613.166,1401569.215,793098.435,1129810.926,1921698.751,1757778.128,853157.8911,1006922.988,986258.9641,214967.6848,689038.2287,839039.3172
347.1612761,1007840.822,368152.84,289604.6516,712970.3102,1065629.306,595262.8103,870635.4761,748233.626,1041605.851,838693.071,1140286.725,751204.1725,781723.8445,998607.2498,930954.794,791557.7223,732334.2595,643736.6142,475646.0356,620529.2652,677101.7403
347.1682356,1011778.503,368694.0266,292985.4707,713112.1086,1080354.884,596612.4306,875594.2255,762090.4987,1124253.208,845422.0641,1192342.018,780625.0344,792979.775,1038503.901,956993.4465,859572.9769,858342.7575,745473.0014,506959.6649,629088.7948,728166.7868
357.1805328,188409.1205,122608.7537,85709.91726,97176.77641,119368.1532,72776.0751,88176.23797,212311.8174,411274.3948,331238.4308,349934.9065,288338.17,306998.6214,345465.1905,322373.8593,169349.7065,172896.3498,204211.12,139304.4661,221550.8109,247095.8809
295.1219491,112175.3716,69899.0655,28442.61988,72522.50151,62040.92771,62299.23874,86819.41763,89945.97874,153090.1999,117897.6697,200375.1201,184948.3993,116639.1658,145883.8772,131701.2549,185866.9481,158014.9001,132443.4837,100938.1918,91955.9287,133981.4718
469.7377079,59124.5678,38731.5403,12184.95124,44155.62677,25785.56551,31324.39555,50614.36874,43879.0305,63770.15458,49279.07722,96486.40106,85046.89818,45204.87802,46991.17663,41141.62136,74550.67075,62693.14279,47820.37182,34153.9331,22859.31004,42339.18041
411.2596013,15195.29213,24828.23827,4482.099453,55397.88772,56861.41303,49506.92783,67164.07667,57963.58384,97343.04289,92437.02623,132605.2199,73947.29866,65004.98383,91357.14331,80901.45427,64572.1406,60311.67628,47856.76108,43786.17964,57442.57344,74532.05446
315.136663,302703.7284,57563.29972,121794.036,464223.9024,514186.6134,365526.4518,596601.5529,467095.1675,725149.6117,459255.0758,620986.4672,417084.271,490913.6953,610653.8701,543394.3917,425551.2541,446624.2005,383349.286,236432.0805,370346.1437,444081.6527
251.1385365,469298.1675,92368.82973,188351.3496,763040.7279,846198.4521,580702.6694,971474.5012,750986.5982,1182542.33,738010.3393,992758.55,664006.1328,785866.856,999507.4794,882313.0589,649249.2917,723253.5991,598918.1446,353360.2409,576843.5358,710951.1533
346.2218676,363220.6831,186025.6523,110027.8972,1813616.462,1964699.947,1303110.169,2198441.221,1990949.508,2617243.901,2543130.631,4281593.399,1982156.48,2164962.685,1827243.414,1633778.038,2223137.723,2240446.152,1973458.953,955602.885,1229486.55,2091232.145
296.1599305,1465731.149,460277.5119,333609.1118,1353177.228,1510434.525,1101462.355,1917437.931,1043635.972,1746899.954,986262.5658,1564883.723,985580.0917,1071603.022,1446333.165,1339792.623,1097255.097,1110819.959,980015.7195,364335.5781,651027.0888,816206.8641
418.2000862,246686.2707,179436.2486,35593.93331,126423.8068,109435.4542,88611.88826,138929.54,154728.8779,324314.2957,358713.6652,433394.5116,429392.5473,293624.8386,356744.743,327136.8058,408399.3856,296889.3499,238619.5476,168285.2222,167532.9415,216478.2529
318.1419964,187746.7028,26524.51696,18628.7464,196193.8383,235224.3393,135199.8241,370558.8762,175145.5925,460684.0558,216908.8686,409313.5115,218766.9557,213400.6242,379314.7987,346595.0892,263891.9765,265302.2223,217137.6421,46897.72846,127272.624,163613.1482
386.1372498,176619.8037,72744.89502,34235.57819,31624.27559,34032.18969,33577.79095,49417.39224,42234.84914,112145.7993,71572.0154,101813.0298,97298.84212,76834.08786,89110.54079,80591.31964,88176.34124,71080.38348,71087.30583,26179.84452,29578.63681,59588.20758
438.1366321,7286.577479,1313.048942,0,13178.56417,13603.28906,6722.590295,10928.88674,18615.38075,38223.99627,41089.02223,40981.65584,42579.15425,33187.65676,55123.83852,46293.73531,42013.5701,37343.48782,34119.92915,28004.53476,27942.14409,35922.37881
366.1177504,676008.2492,7521.023445,219116.7145,2990619.108,2410402.629,2789971.497,3549001.248,1125915.869,1670766.242,821793.2801,1388951.895,956961.5595,721206.2778,988634.188,885554.1081,1269903.416,1254587.107,996787.1603,644272.8714,686954.8115,919985.2898
467.1884068,244173.9434,201334.7145,95267.43537,224759.2044,249911.8803,191360.4966,374113.4414,370314.6052,605508.7106,639222.0339,471900.2716,846207.3664,825142.7849,690360.0045,639891.9965,392761.5876,487731.1248,597363.8156,337017.5684,425038.1505,509001.8338
221.0684741,316169.1161,234984.0673,46454.96208,56048.65364,53946.22214,54622.32578,74191.44451,29704.69233,37728.40935,21538.35105,27481.18254,20712.78028,25627.40111,33779.37826,31302.3601,20951.22938,23495.72042,23743.07566,8147.413441,15308.11481,17569.07793
242.0450633,226452.802,168659.6044,33549.46863,191.8107732,195.0714027,308.1018349,338.1312904,505.5555406,434.5937815,112.2230851,270.7278863,0,383.4306102,911.7818112,1497.899864,0,861.6230755,558.6709166,0,134.8843226,144.5157269
220.0634109,4103966.37,3019603.814,685580.9117,27152.36046,25698.311,28366.62499,33716.47059,26311.66537,31519.89961,28567.93253,33935.86597,34068.27183,28075.48587,32687.99689,29086.14408,36571.59043,34646.2079,30918.57448,20640.34556,21915.83385,26650.21032
240.1418264,1517836.752,668003.3675,325775.6731,825509.1127,1141614.737,808972.4189,1296178.561,746889.8945,861257.9378,453468.4086,664976.0123,222930.6963,521131.9803,595339.5467,557490.3375,249670.2116,319700.6575,280904.8196,56505.14713,256509.2384,286787.1448
225.3884953,38733.92962,29302.24534,7326.134902,2023.752315,313.8013617,604.1775694,204.3572488,144.0049847,730.1509791,0,0,0,0,0,0,0,0,0,0,0,0
235.038481,42851.51598,27601.53391,6855.795443,3367.846272,915.5316545,1147.596993,1869.938836,323.2688659,1427.749391,0,143.9709023,0,0,0,0,0,0,90.53822797,0,0,0
231.1416231,596658.3088,440070.6074,119899.9823,70085.40812,58396.9154,74705.33724,89718.68224,82342.8519,160569.2791,110303.2042,206237.8918,204876.7428,122188.1997,141100.7963,131428.6665,194152.7662,160405.4462,137155.5359,46869.66558,52798.414,106287.523
275.1960168,782758.0337,544479.6656,142632.0393,91828.15802,67989.73701,88061.51016,118073.8238,103579.4456,191033.0035,154974.3055,259827.1247,252712.9854,159172.6773,169124.6572,159805.1037,249604.6017,196229.4208,170990.0959,58426.47297,67020.57917,128415.3715
284.196242,2094608.34,878142.5689,380179.4413,1123855.272,1491054.125,1079218.586,1753554.783,907929.029,1041468.689,553810.0972,757339.9287,258659.818,626473.0148,694240.7041,658039.6132,298410.9751,368547.6933,324878.5255,73583.24812,295523.9701,339774.3793
239.1386434,13112543.7,5945602.24,2953449.427,8106843.19,10498896.28,7817925.251,12279273.24,6553156.714,7672608.129,4157422.906,5782367.948,2147138.242,4721408.732,5378875.998,5021293.893,2391828.298,2922988.522,2646988.373,625780.8395,2395080.516,2716509.231
230.1383973,5595877.757,4142228.63,1183944.88,730938.7794,580330.6981,743554.6419,935407.7756,851099.4915,1597541.039,1163645.951,1999715.711,1986388.215,1263434.763,1389165.372,1310381.914,1916716.838,1558598.28,1365105.1,447270.1239,527061.1664,1055820.032
252.1200888,553680.9133,346295.9736,79735.51803,71905.60905,57340.01736,71831.87405,106007.4838,87059.72844,187560.2872,132598.0232,258608.9253,242058.1819,144658.0957,172038.0275,160964.3505,240061.9526,190355.5646,166174.5371,44145.19925,57609.05099,116932.7585
222.1121246,390315.4636,221717.8796,94630.80374,325179.6504,371135.4709,317823.2962,428167.3648,249687.3196,376523.8463,296194.5247,295164.1548,267280.9133,259498.8907,383158.4913,358495.6075,287814.0658,302971.0141,267688.8795,116046.3323,197533.1042,257061.8761
327.1657299,166878.4405,85082.44512,54384.72504,223603.6411,213737.0714,193452.7521,260158.3447,265870.5582,406798.1135,307310.4395,349898.5203,228124.7245,289571.5617,342262.8181,324574.8301,238214.7415,249580.1132,240453.0273,102161.1674,177048.5135,243347.1085
188.1278345,377884.7936,386645.3318,364718.4178,537090.0729,627705.6078,417166.0701,678638.5455,462308.6094,586898.1584,560430.4855,644830.0544,1056706.01,1226633.235,1296211.279,1228786.674,1153873.446,1205552.274,1230383.473,679591.7872,378497.9709,574652.1194
408.0750242,315933.8158,203183.8026,105243.9013,1687.696323,627.8258061,2102.34858,2846.940892,1393.831519,4808.339585,2377.673156,4666.541348,8710.73039,1686.865949,3240.262324,2286.608732,4265.253447,3639.608077,4287.970902,590.9271586,142.0369145,1631.393937
414.1799302,121966.5066,24657.29648,64314.15885,165203.0066,180060.7792,123385.0785,190986.0741,208775.7031,339276.6218,221156.9586,285068.1468,239847.521,238645.7971,294175.005,271848.3523,245808.1154,235289.7675,237262.2109,130352.8786,193021.1388,219468.6707
481.1787585,317930.1862,102604.4196,59733.52043,315753.9785,397493.625,245993.4244,373535.2794,465080.909,920184.7757,598842.9121,953336.8788,344987.6692,384755.4147,719920.845,644873.4403,474348.8141,396610.9312,351009.208,127382.4528,321365.733,377820.2255
460.2001918,90569.94966,51422.70763,36618.87253,82971.20481,97524.3342,75601.09089,82128.63444,111308.0563,153230.9564,115318.9186,147065.5548,76956.93997,82942.49384,122307.5745,116785.9271,94844.46148,84551.30989,73690.99595,45964.47542,80689.94462,90814.99393
459.1967202,471634.3816,251642.2123,175097.5714,423358.5865,489824.6256,362444.9395,414033.7263,546474.3777,770664.7508,573976.411,750307.7986,374652.0857,411465.5781,613090.8668,575985.7782,466229.9356,413828.1078,368665.7965,228921.2121,400525.3821,447777.301
476.2233175,91845.52864,53779.19387,40930.77777,87189.62434,94110.62804,75668.29732,79479.43907,108882.8695,141510.371,115268.1633,140228.6063,73729.73173,79847.45484,112112.0146,106249.4745,92933.97446,82073.34776,72109.93315,47718.01172,76868.83809,88755.0155
288.1436092,626233.579,218946.8169,57680.16242,617451.3732,605312.2732,573874.8653,954558.7377,205511.7352,383063.322,192482.186,229877.9866,189179.9247,240722.2847,444958.7241,397820.352,202975.6257,282622.9931,271681.1254,54313.76364,141825.8959,141202.7792
